id,coord,name,admin_region_id,admin_region_name,admin_region_zip_code,admin_region_insee
stop_area:SNCF:87393546,"{'lat': '48.751276', 'lon': '2.2157'}",Bièvres,admin:fr:91064,Bièvres,91570,91064
stop_area:SNCF:87716456,"{'lat': '48.211291', 'lon': '6.805456'}",Biffontaine Mairie,admin:fr:88059,Biffontaine,88430,88059
stop_area:SNCF:87582478,"{'lat': '44.637384', 'lon': '-0.96621'}",Biganos Facture,admin:fr:33051,Biganos,33380,33051
stop_area:SNCF:87576306,"{'lat': '46.801552', 'lon': '2.369954'}",Bigny,admin:fr:18270,Vallenay,18190,18270
stop_area:SNCF:87345140,"{'lat': '50.415556', 'lon': '2.912042'}",Billy-Montigny,admin:fr:62133,Billy-Montigny,62420,62133
stop_area:SNCF:87757690,"{'lat': '43.610937', 'lon': '7.126192'}",Biot,admin:fr:6004,Antibes,06160;06600,6004
stop_area:SNCF:87212308,"{'lat': '48.611835', 'lon': '7.742216'}",Bischheim,admin:fr:67447,Schiltigheim,67300,67447
stop_area:SNCF:87658930,"{'lat': '48.610657', 'lon': '7.750844'}",Bischheim Arrêt CTS R. Gare,admin:fr:67447,Schiltigheim,67300,67447
stop_area:SNCF:87214296,"{'lat': '48.48701', 'lon': '7.49772'}",Bischoffsheim,admin:fr:67045,Bischoffsheim,67870,67045
stop_area:SNCF:87703470,"{'lat': '48.901094', 'lon': '7.071829'}",Bischtroff-sur-Sarre Mairie,admin:fr:67435,Sarrewerden,67260,67435
stop_area:SNCF:87213611,"{'lat': '48.765753', 'lon': '7.851654'}",Bischwiller,admin:fr:67046,Bischwiller,67240,67046
stop_area:SNCF:87659805,"{'lat': '48.764098', 'lon': '7.859784'}",Bischwiller Église Catholique,admin:fr:67046,Bischwiller,67240,67046
stop_area:SNCF:87659813,"{'lat': '48.770589', 'lon': '7.847867'}",Bischwiller Vestra,admin:fr:67046,Bischwiller,67240,67046
stop_area:SNCF:87193821,"{'lat': '49.048717', 'lon': '7.432153'}",Bitche Ancienne Gare,admin:fr:57089,Bitche,57230,57089
stop_area:SNCF:87193839,"{'lat': '49.04892', 'lon': '7.476046'}",Bitche Camp,admin:fr:57089,Bitche,57230,57089
stop_area:SNCF:87642801,"{'lat': '49.054942', 'lon': '7.456211'}",Bitche Quartier Driant,admin:fr:57089,Bitche,57230,57089
stop_area:SNCF:87406934,"{'lat': '49.048904', 'lon': '7.428641'}",Bitche Rue de la Paix,admin:fr:57089,Bitche,57230,57089
stop_area:SNCF:87182576,"{'lat': '47.827372', 'lon': '7.078514'}",Bitschwiller-lès-Thann,admin:fr:68040,Bitschwiller-lès-Thann,68620,68040
stop_area:SNCF:87659953,"{'lat': '47.829182', 'lon': '7.079737'}",Bitschwiller-lès-Thann Mairie,admin:fr:68040,Bitschwiller-lès-Thann,68620,68040
stop_area:SNCF:87688499,"{'lat': '44.710424', 'lon': '5.090696'}",Blacons,admin:fr:26183,Mirabel-et-Blacons,26400,26183
stop_area:SNCF:87172387,"{'lat': '49.619677', 'lon': '5.189758'}",Blagny,admin:fr:8067,Blagny,08110,8067
stop_area:SNCF:87141135,"{'lat': '48.564799', 'lon': '6.386948'}",Blainville - Damelevières,admin:fr:54152,Damelevières,54360,54152
stop_area:SNCF:87713073,"{'lat': '47.373829', 'lon': '4.740814'}",Blaisy-Bas,admin:fr:21080,Blaisy-Bas,21540,21080
stop_area:SNCF:87146290,"{'lat': '48.33863', 'lon': '6.65864'}",Blanchefontaine,admin:fr:88367,Rambervillers,88700,88367
stop_area:SNCF:87313809,"{'lat': '49.932363', 'lon': '1.625558'}",Blangy-sur-Bresle,admin:fr:76101,Blangy-sur-Bresle,76340,76101
stop_area:SNCF:87317248,"{'lat': '50.424679', 'lon': '2.172219'}",Blangy-sur-Ternoise,admin:fr:62138,Blangy-sur-Ternoise,62770,62138
stop_area:SNCF:87316034,"{'lat': '49.87782', 'lon': '2.408742'}",Blangy-Tronville - Glisy,admin:fr:80107,Blangy-Tronville,80440,80107
stop_area:SNCF:87581728,"{'lat': '44.917585', 'lon': '-0.6238899999999999'}",Blanquefort,admin:fr:33056,Blanquefort,33290,33056
stop_area:SNCF:87694612,"{'lat': '46.694064', 'lon': '4.391358'}",Blanzy,admin:fr:71040,Blanzy,71450,71040
stop_area:SNCF:87169581,"{'lat': '44.494378', 'lon': '1.090758'}",Blazac,admin:fr:46336,Vire-sur-Lot,46700,46336
stop_area:SNCF:87141721,"{'lat': '48.59948', 'lon': '5.843568'}",Blénod-lès-Toul Les Naux,admin:fr:54080,Blénod-lès-Toul,54113,54080
stop_area:SNCF:87574475,"{'lat': '47.337741', 'lon': '0.987745'}",Bléré - la Croix,admin:fr:37091,La Croix-en-Touraine,37150,37091
stop_area:SNCF:87417477,"{'lat': '48.725655', 'lon': '4.775827'}",Blesme,admin:fr:51068,Blesme,51340,51068
stop_area:SNCF:87174326,"{'lat': '48.717997', 'lon': '4.75219'}",Blesme - Haussignémont,admin:fr:51284,Haussignémont,51300,51284
stop_area:SNCF:87574004,"{'lat': '47.585449', 'lon': '1.323759'}",Blois - Chambord,admin:fr:41018,Blois,41000,41018
stop_area:SNCF:87152322,"{'lat': '49.338611', 'lon': '0.027778'}",Blonville-sur-Mer,admin:fr:14079,Blonville-sur-Mer,14910,14079
stop_area:SNCF:87986513,"{'lat': '48.912738', 'lon': '2.435349'}",Bobigny - Normandie-Niemen,admin:fr:93008,Bobigny,93000,93008
stop_area:SNCF:87146019,"{'lat': '48.218368', 'lon': '6.307772'}",Bocquegney,admin:fr:88063,Bocquegney,88270,88063
stop_area:SNCF:87582346,"{'lat': '44.177609', 'lon': '0.635013'}",Boé,admin:fr:47031,Boé,47550,47031
stop_area:SNCF:87726471,"{'lat': '45.741386', 'lon': '4.005061'}",Boën,admin:fr:42019,Boën-sur-Lignon,42130,42019
stop_area:SNCF:87172049,"{'lat': '49.858312', 'lon': '4.763232'}",Bogny-sur-Meuse,admin:fr:8081,Bogny-sur-Meuse,08120,8081
stop_area:SNCF:87296269,"{'lat': '49.988491', 'lon': '3.443179'}",Bohain,admin:fr:2095,Bohain-en-Vermandois,02110,2095
stop_area:SNCF:87684407,"{'lat': '48.342347', 'lon': '2.378905'}",Boigneville,admin:fr:91069,Boigneville,91720,91069
stop_area:SNCF:87381079,"{'lat': '48.913535', 'lon': '2.272504'}",Bois-Colombes,admin:fr:92009,Bois-Colombes,92270,92009
stop_area:SNCF:87721787,"{'lat': '45.906545', 'lon': '4.57513'}",Bois-d'Oingt - Légny,admin:fr:69111,Légny,69620,69111
stop_area:SNCF:87682203,"{'lat': '48.475567', 'lon': '2.691606'}",Bois-le-Roi,admin:fr:77037,Bois-le-Roi,77590,77037
stop_area:SNCF:87342071,"{'lat': '50.210441', 'lon': '2.771843'}",Boisleux,admin:fr:62151,Boisleux-au-Mont,62175,62151
stop_area:SNCF:87543082,"{'lat': '48.256418', 'lon': '1.973296'}",Boisseaux,admin:fr:45037,Boisseaux,45480,45037
stop_area:SNCF:87645184,"{'lat': '44.786038', 'lon': '2.249767'}",Boisset,admin:fr:15021,Boisset,15600,15021
stop_area:SNCF:87682518,"{'lat': '48.529359', 'lon': '2.572925'}",Boissise-le-Roi,admin:fr:77040,Boissise-le-Roi,77310,77040
stop_area:SNCF:87381152,"{'lat': '49.07598', 'lon': '2.02513'}",Boissy-l'Aillerie,admin:fr:95078,Boissy-l'Aillerie,95650,95078
stop_area:SNCF:87758201,"{'lat': '48.753076', 'lon': '2.505344'}",Boissy-Saint-Léger,admin:fr:94004,Boissy-Saint-Léger,94470,94004
stop_area:SNCF:87764357,"{'lat': '44.27154', 'lon': '4.708055'}",Bollène la Croisière,admin:fr:84019,Bollène,84500,84019
stop_area:SNCF:87182709,"{'lat': '47.856969', 'lon': '7.26718'}",Bollwiller,admin:fr:68043,Bollwiller,68540,68043
stop_area:SNCF:87142224,"{'lat': '48.198677', 'lon': '5.134467'}",Bologne,admin:fr:52058,Bologne,52310,52058
stop_area:SNCF:87107425,"{'lat': '48.199737', 'lon': '5.141416'}",Bologne Mairie,admin:fr:52058,Bologne,52310,52058
stop_area:SNCF:85001289,"{'lat': '47.49263', 'lon': '7.01656'}",Boncourt,admin:osm:relation:1685574,Boncourt,2926,
stop_area:SNCF:87113407,"{'lat': '48.894423', 'lon': '2.479022'}",Bondy,admin:fr:93010,Bondy,93140,93010
stop_area:SNCF:87478065,"{'lat': '48.476405', 'lon': '-1.765413'}",Bonnemain,admin:fr:35029,Bonnemain,35270,35029
stop_area:SNCF:87545731,"{'lat': '48.186239', 'lon': '1.386298'}",Bonneval,admin:fr:28051,Bonneval,28800,28051
stop_area:SNCF:87715193,"{'lat': '46.80852', 'lon': '6.184064'}",Bonnevaux,admin:fr:25075,Bonnevaux,25560,25075
stop_area:SNCF:87746339,"{'lat': '46.077752', 'lon': '6.416493'}",Bonneville,admin:fr:74042,Bonneville,74130,74042
stop_area:SNCF:87415893,"{'lat': '49.038654', 'lon': '1.58163'}",Bonnières,admin:fr:78089,Bonnières-sur-Seine,78270,78089
stop_area:SNCF:87745596,"{'lat': '46.27011', 'lon': '6.36647'}",Bons-en-Chablais,admin:fr:74043,Bons-en-Chablais,74890,74043
stop_area:SNCF:87726414,"{'lat': '45.522197', 'lon': '4.21625'}",Bonson,admin:fr:42022,Bonson,42160,42022
stop_area:SNCF:87276444,"{'lat': '49.167135', 'lon': '2.362537'}",Boran-sur-Oise,admin:fr:60086,Boran-sur-Oise,60820,60086
stop_area:SNCF:87581009,"{'lat': '44.825873', 'lon': '-0.556697'}",Bordeaux Saint-Jean,admin:fr:33063,Bordeaux,33000,33063
stop_area:SNCF:87176115,"{'lat': '43.197961', 'lon': '0.222175'}",Bordes PN 147,admin:fr:65101,Bordes,65190,65101
stop_area:SNCF:87491019,"{'lat': '45.894237', 'lon': '-0.798115'}",Bords,admin:fr:17053,Bords,17430,17053
stop_area:SNCF:87734681,"{'lat': '45.099563', 'lon': '3.799295'}",Borne (Haute-Loire),admin:fr:43036,Borne,43350,43036
stop_area:SNCF:87276717,"{'lat': '49.194683', 'lon': '2.207203'}",Bornel - Belle-Église,admin:fr:60088,Bornel,,60088
stop_area:SNCF:87645705,"{'lat': '45.406435', 'lon': '2.502565'}",Bort-les-Orgues,admin:fr:19028,Bort-les-Orgues,19110,19028
stop_area:SNCF:87534099,"{'lat': '45.399341', 'lon': '2.499293'}",Bort-les-Orgues Ville,admin:fr:19028,Bort-les-Orgues,19110,19028
stop_area:SNCF:87705913,"{'lat': '49.359785', 'lon': '0.849187'}",Bosgouet Départementale 675,admin:fr:27091,Bosgouet,27310,27091
stop_area:SNCF:87215756,"{'lat': '48.283628', 'lon': '4.601415'}",Bossancourt,admin:fr:10050,Bossancourt,10140,10050
stop_area:SNCF:87481200,"{'lat': '47.138154', 'lon': '-1.681069'}",Bouaye,admin:fr:44018,Bouaye,44830,44018
stop_area:SNCF:87673095,"{'lat': '43.523447', 'lon': '-1.490487'}",Boucau,admin:fr:64140,Boucau,64340,64140
stop_area:SNCF:87345389,"{'lat': '50.278057', 'lon': '3.331639'}",Bouchain,admin:fr:59092,Bouchain,59111,59092
stop_area:SNCF:87707067,"{'lat': '49.403257', 'lon': '1.716375'}",Bouchevilliers Centre,admin:fr:27098,Bouchevilliers,27150,27098
stop_area:SNCF:87775346,"{'lat': '43.992694', 'lon': '4.187634'}",Boucoiran,admin:fr:30046,Boucoiran-et-Nozières,30190,30046
stop_area:SNCF:87276485,"{'lat': '49.045154', 'lon': '2.322769'}",Bouffémont - Moisselles,admin:fr:95091,Bouffémont,95570,95091
stop_area:SNCF:87382440,"{'lat': '48.854238', 'lon': '2.132286'}",Bougival,admin:fr:78126,La Celle-Saint-Cloud,78170,78126
stop_area:SNCF:87117903,"{'lat': '48.19363', 'lon': '3.998637'}",Bouilly Mairie,admin:fr:10051,Bouilly,10320,10051
stop_area:SNCF:87320721,"{'lat': '46.973679', 'lon': '-1.996121'}",Bouin,admin:fr:85029,Bouin,85230,85029
stop_area:SNCF:87543181,"{'lat': '48.85645', 'lon': '2.275149'}",Boulainvilliers,admin:fr:75056,Paris,75000;75116,75056
stop_area:SNCF:87725473,"{'lat': '45.172052', 'lon': '0.772787'}",Boulazac Isle Manoire,admin:fr:24053,Boulazac Isle Manoire,24330,24053
stop_area:SNCF:87317586,"{'lat': '50.7157', 'lon': '1.60964'}",Boulogne,admin:fr:62160,Boulogne-sur-Mer,62200,62160
stop_area:SNCF:87317016,"{'lat': '50.727281', 'lon': '1.609071'}",Boulogne - Tintelleries,admin:fr:62160,Boulogne-sur-Mer,62200,62160
stop_area:SNCF:87757534,"{'lat': '43.416333', 'lon': '6.808259'}",Boulouris sur Mer,admin:fr:83118,Saint-Raphaël,83530;83700,83118
stop_area:SNCF:87705897,"{'lat': '49.360812', 'lon': '0.781749'}",Bouquetot Village,admin:fr:27102,Bouquetot,27310,27102
stop_area:SNCF:87545178,"{'lat': '48.533149', 'lon': '2.290596'}",Bouray,admin:fr:91330,Lardy,91510,91330
stop_area:SNCF:87281279,"{'lat': '50.952321', 'lon': '2.19431'}",Bourbourg,admin:fr:59094,Bourbourg,59630,59094
stop_area:SNCF:87705905,"{'lat': '49.354075', 'lon': '0.81201'}",Bourg-Achard Champ de Foire,admin:fr:27103,Bourg-Achard,27310,27103
stop_area:SNCF:87214775,"{'lat': '48.359846', 'lon': '7.13731'}",Bourg-Bruche,admin:fr:67059,Bourg-Bruche,67420,67059
stop_area:SNCF:87660886,"{'lat': '48.359044', 'lon': '7.13517'}",Bourg-Bruche Église,admin:fr:67059,Bourg-Bruche,67420,67059
stop_area:SNCF:87743005,"{'lat': '46.200111', 'lon': '5.215011'}",Bourg-en-Bresse,admin:fr:1053,Bourg-en-Bresse,01000,1053
stop_area:SNCF:87695999,"{'lat': '46.195328', 'lon': '5.226676'}",Bourg-en-Bresse Archives,admin:fr:1053,Bourg-en-Bresse,01000,1053
stop_area:SNCF:87697672,"{'lat': '46.207629', 'lon': '5.21974'}",Bourg-en-Bresse Charité,admin:fr:1053,Bourg-en-Bresse,01000,1053
stop_area:SNCF:87696013,"{'lat': '46.199498', 'lon': '5.215381'}",Bourg-en-Bresse Gare Routière,admin:fr:1053,Bourg-en-Bresse,01000,1053
stop_area:SNCF:87758698,"{'lat': '48.780279', 'lon': '2.312462'}",Bourg-la-Reine,admin:fr:92014,Bourg-la-Reine,92340,92014
stop_area:SNCF:87784876,"{'lat': '42.43237', 'lon': '1.948595'}",Bourg-Madame,admin:fr:66025,Bourg-Madame,66760,66025
stop_area:SNCF:87741793,"{'lat': '45.619036', 'lon': '6.771273'}",Bourg-Saint-Maurice,admin:fr:73054,Bourg-Saint-Maurice,73700,73054
stop_area:SNCF:87576207,"{'lat': '47.094129', 'lon': '2.394236'}",Bourges,admin:fr:18033,Bourges,18000,18033
stop_area:SNCF:87465690,"{'lat': '47.067703', 'lon': '2.373229'}",Bourges Aéroport,admin:fr:18033,Bourges,18000,18033
stop_area:SNCF:87454249,"{'lat': '47.082812', 'lon': '2.386895'}",Bourges Gare Routière,admin:fr:18033,Bourges,18000,18033
stop_area:SNCF:87643734,"{'lat': '47.084793', 'lon': '2.390621'}",Bourges Place de la Nation,admin:fr:18033,Bourges,18000,18033
stop_area:SNCF:87335810,"{'lat': '47.031497', 'lon': '-1.917385'}",Bourgneuf-en-Retz,admin:fr:44021,Villeneuve-en-Retz,44580,44021
stop_area:SNCF:87481242,"{'lat': '47.046899', 'lon': '-1.955226'}",Bourgneuf-en-Retz,admin:fr:44021,Villeneuve-en-Retz,44580,44021
stop_area:SNCF:87723429,"{'lat': '45.583982', 'lon': '5.273362'}",Bourgoin-Jallieu,admin:fr:38053,Bourgoin-Jallieu,38300,38053
stop_area:SNCF:87415323,"{'lat': '49.317438', 'lon': '0.83832'}",Bourgtheroulde - Thuit-Hébert,admin:fr:27105,Grand-Bourgtheroulde,27520,27105
stop_area:SNCF:87678037,"{'lat': '42.829776', 'lon': '0.337271'}",Bourisp,admin:fr:65106,Bourisp,65170,65106
stop_area:SNCF:87486324,"{'lat': '46.651524', 'lon': '-1.178402'}",Bournezeau,admin:fr:85034,Bournezeau,85480,85034
stop_area:SNCF:87462820,"{'lat': '43.947149', 'lon': '1.150775'}",Bourret,admin:fr:82023,Bourret,82700,82023
stop_area:SNCF:87684118,"{'lat': '48.332747', 'lon': '2.692198'}",Bourron-Marlotte - Grez,admin:fr:77048,Bourron-Marlotte,77780,77048
stop_area:SNCF:87481176,"{'lat': '47.050453', 'lon': '-1.182615'}",Boussay - La Bruffière,admin:fr:44022,Boussay,44190,44022
stop_area:SNCF:87611095,"{'lat': '43.179617', 'lon': '0.972543'}",Boussens,admin:fr:31084,Boussens,31360,31084
stop_area:SNCF:87591750,"{'lat': '48.681081', 'lon': '2.533597'}",Boussy St Antoine Noctilien,admin:fr:91514,Quincy-sous-Sénart,91480,91514
stop_area:SNCF:87682138,"{'lat': '48.680893', 'lon': '2.532726'}",Boussy-Saint-Antoine,admin:fr:91097,Boussy-Saint-Antoine,91800,91097
stop_area:SNCF:87984427,"{'lat': '48.690589', 'lon': '2.525643'}",Boussy-Saint-Antoine-Stade,admin:fr:91097,Boussy-Saint-Antoine,91800,91097
stop_area:SNCF:87726216,"{'lat': '45.525002', 'lon': '4.278182'}",Bouthéon,admin:fr:42005,Andrézieux-Bouthéon,42160,42005
stop_area:SNCF:87681478,"{'lat': '48.43495', 'lon': '2.37636'}",Boutigny,admin:fr:91099,Boutigny-sur-Essonne,91820,91099
stop_area:SNCF:87659631,"{'lat': '46.857975', 'lon': '6.209625'}",Bouverans Halte Routière,admin:fr:25085,Bouverans,25560,25085
stop_area:SNCF:87287235,"{'lat': '50.573831', 'lon': '3.202155'}",Bouvines,admin:fr:59168,Cysoing,59830,59168
stop_area:SNCF:87642314,"{'lat': '48.827393', 'lon': '7.483024'}",Bouxwiller Centre,admin:fr:67061,Bouxwiller,67330,67061
stop_area:SNCF:87702084,"{'lat': '48.828192', 'lon': '7.486641'}",Bouxwiller Clos Des Seigneurs,admin:fr:67061,Bouxwiller,67330,67061
stop_area:SNCF:87642306,"{'lat': '48.826399', 'lon': '7.478946'}",Bouxwiller Lycée Schattenmann,admin:fr:67061,Bouxwiller,67330,67061
stop_area:SNCF:87639997,"{'lat': '48.828721', 'lon': '7.481984'}",Bouxwiller Rue Babenhausen,admin:fr:67061,Bouxwiller,67330,67061
stop_area:SNCF:87619924,"{'lat': '44.488755', 'lon': '1.621746'}",Bouzies Bas,admin:fr:46268,Saint-Géry-Vers,,46268
stop_area:SNCF:87193177,"{'lat': '49.289974', 'lon': '6.529374'}",Bouzonville,admin:fr:57106,Bouzonville,57320,57106
stop_area:SNCF:87406728,"{'lat': '49.289873', 'lon': '6.535495'}",Bouzonville Rue d'Alzing,admin:fr:57106,Bouzonville,57320,57106
stop_area:SNCF:87313213,"{'lat': '49.846235', 'lon': '2.398116'}",Boves,admin:fr:80131,Boves,80440,80131
stop_area:SNCF:87615054,"{'lat': '43.243815', 'lon': '2.119325'}",Bram,admin:fr:11049,Bram,11150,11049
stop_area:SNCF:87476242,"{'lat': '47.782318', 'lon': '-3.19404'}",Brandérion,admin:fr:56021,Brandérion,56700,56021
stop_area:SNCF:87734244,"{'lat': '45.414246', 'lon': '3.330167'}",Brassac-les-Mines - Sainte-Florine,admin:fr:63050,Brassac-les-Mines,63570,63050
stop_area:SNCF:87395657,"{'lat': '45.413632', 'lon': '3.32142'}",Brassac-les-Mines Lycée Rabelais,admin:fr:63050,Brassac-les-Mines,63570,63050
stop_area:SNCF:87611822,"{'lat': '43.614887', 'lon': '1.236922'}",Brax - Léguevin,admin:fr:31088,Brax,31490,31088
stop_area:SNCF:87713644,"{'lat': '47.131491', 'lon': '5.21239'}",Brazey-en-Plaine,admin:fr:21103,Brazey-en-Plaine,21470,21103
stop_area:SNCF:87413344,"{'lat': '49.603396', 'lon': '0.417489'}",Bréauté - Beuzeville,admin:fr:76141,Bréauté,76110,76141
stop_area:SNCF:87345108,"{'lat': '50.33622', 'lon': '3.013861'}",Brebières Sud,admin:fr:62173,Brebières,62117,62173
stop_area:SNCF:87756833,"{'lat': '43.944057', 'lon': '7.516446'}",Breil-sur-Roya,admin:fr:6023,Breil-sur-Roya,06540,6023
stop_area:SNCF:87182659,"{'lat': '48.028533', 'lon': '7.104052'}",Breitenbach,admin:fr:68051,Breitenbach-Haut-Rhin,68380,68051
stop_area:SNCF:87665562,"{'lat': '48.026744', 'lon': '7.098981'}",Breitenbach Restaurant Breit's bar,admin:fr:68051,Breitenbach-Haut-Rhin,68380,68051
stop_area:SNCF:87473827,"{'lat': '48.669155', 'lon': '-3.196214'}",Brélidy - Plouec,admin:fr:22212,Plouëc-du-Trieux,22260,22212
stop_area:SNCF:87487249,"{'lat': '46.838403', 'lon': '-0.49614'}",Bressuire,admin:fr:79049,Bressuire,79300,79049
stop_area:SNCF:87474007,"{'lat': '48.38762', 'lon': '-4.480306'}",Brest,admin:fr:29019,Brest,29200,29019
stop_area:SNCF:87582163,"{'lat': '43.847574', 'lon': '-0.459731'}",Bretagne-de-Marsan,admin:fr:40055,Bretagne-de-Marsan,40280,40055
stop_area:SNCF:87471102,"{'lat': '48.140539', 'lon': '-1.897545'}",Breteil,admin:fr:35040,Breteil,35160,35040
stop_area:SNCF:87594762,"{'lat': '44.927466', 'lon': '1.844383'}",Bretenoux - Biars,admin:fr:46029,Biars-sur-Cère,46130,46029
stop_area:SNCF:87307975,"{'lat': '48.835294', 'lon': '0.915028'}",Breteuil Place Lafitte,admin:fr:27112,Breteuil,27160,27112
stop_area:SNCF:87313247,"{'lat': '49.626419', 'lon': '2.38465'}",Breteuil-Embranchement,admin:fr:60039,Bacouël,60120,60039
stop_area:SNCF:87545194,"{'lat': '48.606702', 'lon': '2.302333'}",Brétigny,admin:fr:91103,Brétigny-sur-Orge,91220,91103
stop_area:SNCF:87712265,"{'lat': '47.389742', 'lon': '5.110074'}",Bretigny - Norges,admin:fr:21107,Bretigny,21490,21107
stop_area:SNCF:87394270,"{'lat': '48.43273', 'lon': '0.89236'}",Bretoncelles,admin:fr:61061,Bretoncelles,61110,61061
stop_area:SNCF:87444042,"{'lat': '49.203411', 'lon': '-0.51274'}",Bretteville - Norrey,admin:fr:14098,Thue et Mue,,14098
stop_area:SNCF:87193169,"{'lat': '49.257999', 'lon': '6.563805'}",Brettnach Centre,admin:fr:57110,Brettnach,57320,57110
stop_area:SNCF:87171322,"{'lat': '49.308414', 'lon': '3.766532'}",Breuil - Romain,admin:fr:51086,Breuil-sur-Vesle,51140,51086
stop_area:SNCF:87545483,"{'lat': '48.577225', 'lon': '2.191772'}",Breuillet - Bruyères-le-Châtel,admin:fr:91105,Breuillet,91650,91105
stop_area:SNCF:87545491,"{'lat': '48.564968', 'lon': '2.171437'}",Breuillet Village,admin:fr:91105,Breuillet,91650,91105
stop_area:SNCF:87381624,"{'lat': '48.94336', 'lon': '1.54191'}",Bréval,admin:fr:78107,Bréval,78980,78107
stop_area:SNCF:87763607,"{'lat': '44.889842', 'lon': '6.632966'}",Briançon,admin:fr:5023,Briançon,05100,5023
stop_area:SNCF:87696088,"{'lat': '47.646363', 'lon': '2.733652'}",Briare,admin:fr:45053,Briare,45250,45053
stop_area:SNCF:87443093,"{'lat': '43.752092', 'lon': '1.907853'}",Briatexte,admin:fr:81039,Briatexte,81390,81039
stop_area:SNCF:87279877,"{'lat': '48.080849', 'lon': '4.977252'}",Bricon la Poste,admin:fr:52076,Bricon,52120,52076
stop_area:SNCF:87280065,"{'lat': '47.033073', 'lon': '1.095583'}",Bridoré Carrefour 943,admin:fr:37039,Bridoré,37600,37039
stop_area:SNCF:87644047,"{'lat': '47.026245', 'lon': '1.081901'}",Bridoré Saint Martin,admin:fr:37039,Bridoré,37600,37039
stop_area:SNCF:87117994,"{'lat': '47.992025', 'lon': '3.617066'}",Brienon-sur-Armançon Mairie,admin:fr:89055,Brienon-sur-Armançon,89210,89055
stop_area:SNCF:87592063,"{'lat': '45.863905', 'lon': '1.440351'}",Brignac,admin:fr:87129,Royères,87400,87129
stop_area:SNCF:87722728,"{'lat': '45.673538', 'lon': '4.76352'}",Brignais,admin:fr:69027,Brignais,69530,69027
stop_area:SNCF:87458992,"{'lat': '43.406269', 'lon': '6.061752'}",Brignoles,admin:fr:83023,Brignoles,83170,83023
stop_area:SNCF:87747451,"{'lat': '45.262494', 'lon': '5.90145'}",Brignoud,admin:fr:38547,Villard-Bonnot,38190,38547
stop_area:SNCF:87317180,"{'lat': '50.446752', 'lon': '1.833832'}",Brimeux,admin:fr:62177,Brimeux,62170,62177
stop_area:SNCF:87677047,"{'lat': '46.908137', 'lon': '4.200381'}",Brion - Laisy Mairie,admin:fr:71251,Laizy,71190,71251
stop_area:SNCF:87694596,"{'lat': '46.908582', 'lon': '4.207128'}",Brion - Laizy,admin:fr:71062,Brion,71190,71062
stop_area:SNCF:87131961,"{'lat': '46.175774', 'lon': '5.558513'}",Brion - Montréal-la-Cluse Gare,admin:fr:1063,Brion,01460,1063
stop_area:SNCF:87415364,"{'lat': '49.196422', 'lon': '0.7117830000000001'}",Brionne,admin:fr:27116,Brionne,27800,27116
stop_area:SNCF:87734269,"{'lat': '45.300561', 'lon': '3.37856'}",Brioude,admin:fr:43040,Brioude,43100,43040
stop_area:SNCF:87407569,"{'lat': '45.292201', 'lon': '3.382566'}",Brioude Lycée Lafayette,admin:fr:43040,Brioude,43100,43040
stop_area:SNCF:87448084,"{'lat': '48.701862', 'lon': '-0.368204'}",Briouze,admin:fr:61063,Briouze,61220,61063
stop_area:SNCF:87594002,"{'lat': '45.152601', 'lon': '1.528634'}",Brive-la-Gaillarde,admin:fr:19031,Brive-la-Gaillarde,19100,19031
stop_area:SNCF:87473074,"{'lat': '48.333398', 'lon': '-2.235746'}",Broons,admin:fr:22020,Broons,22250,22020
stop_area:SNCF:87394452,"{'lat': '48.215515', 'lon': '1.160424'}",Brou,admin:fr:28061,Brou,28160,28061
stop_area:SNCF:87643981,"{'lat': '48.211802', 'lon': '1.166294'}",Brou Centre,admin:fr:28061,Brou,28160,28061
stop_area:SNCF:87144782,"{'lat': '48.236815', 'lon': '6.731261'}",Brouvelieures,admin:fr:88076,Brouvelieures,88600,88076
stop_area:SNCF:87405605,"{'lat': '48.239152', 'lon': '6.730928'}",Brouvelieures les Forges,admin:fr:88076,Brouvelieures,88600,88076
stop_area:SNCF:87694166,"{'lat': '46.862105', 'lon': '4.296098'}",Broye,admin:fr:71482,Saint-Symphorien-de-Marmagne,71710,71482
stop_area:SNCF:87453381,"{'lat': '46.768411', 'lon': '2.433195'}",Bruère Allichamps Mairie,admin:fr:18038,Bruère-Allichamps,18200,18038
stop_area:SNCF:87581736,"{'lat': '44.887012', 'lon': '-0.609445'}",Bruges,admin:fr:33075,Bruges,33520,33075
stop_area:SNCF:87192260,"{'lat': '48.9695', 'lon': '6.549028'}",Brulange Rue de Metz,admin:fr:57115,Brulange,57340,57115
stop_area:SNCF:87212134,"{'lat': '48.733077', 'lon': '7.700421'}",Brumath,admin:fr:67067,Brumath,67170,67067
stop_area:SNCF:87654673,"{'lat': '48.730876', 'lon': '7.708523'}",Brumath Mairie,admin:fr:67067,Brumath,67170,67067
stop_area:SNCF:87345439,"{'lat': '50.278259', 'lon': '3.145904'}",Brunémont,admin:fr:59115,Brunémont,59151,59115
stop_area:SNCF:87682120,"{'lat': '48.699087', 'lon': '2.506522'}",Brunoy,admin:fr:91114,Brunoy,91800,91114
stop_area:SNCF:87976902,"{'lat': '48.699104', 'lon': '2.506444'}",Brunoy-Wittlich,admin:fr:91114,Brunoy,91800,91114
